Seed,UE,X,Y,Z,Distance,AvgCQI,CC1,CC2,CC3,CC4,CC5,CQI_CC1,CQI_CC2,CQI_CC3,CQI_CC4,CQI_CC5,Thr_CC1_Mbps,Thr_CC2_Mbps,Thr_CC3_Mbps,Thr_CC4_Mbps,Thr_CC5_Mbps,TotalThr_Mbps
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,10.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,7.0,10.0,14.0,7.112,9.674,0.0,0.0,0.0,16.786
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,8.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,6.0,4.0,12.0,0.574,0.0,0.0,0.0,0.0,0.574
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,10.4,1.0,1.0,1.0,1.0,1.0,6.0,12.0,15.0,15.0,4.0,1.596,0.0,0.0,9.31,0.0,10.906
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,13.0,1.0,1.0,1.0,1.0,1.0,11.0,15.0,15.0,9.0,15.0,5.824,5.908,0.0,2.142,0.0,13.874
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,11.2,1.0,1.0,1.0,1.0,1.0,15.0,11.0,10.0,8.0,12.0,0.546,0.0,0.0,0.0,0.0,0.546
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,11.2,1.0,1.0,1.0,1.0,1.0,15.0,10.0,8.0,11.0,12.0,0.49,20.398,2.142,0.0,0.0,23.03
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,11.4,1.0,1.0,1.0,1.0,1.0,15.0,12.0,15.0,11.0,4.0,3.5,0.0,0.0,0.0,0.0,3.5
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.63,0.0,0.0,0.0,0.0,0.63
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,12.8,1.0,1.0,1.0,1.0,1.0,15.0,15.0,11.0,13.0,10.0,0.686,0.0,15.176,0.0,0.0,15.862
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,12.6,1.0,1.0,1.0,1.0,1.0,15.0,7.0,15.0,15.0,11.0,0.574,13.006,0.0,6.258,0.0,19.838
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,12.6,1.0,1.0,1.0,1.0,1.0,15.0,12.0,8.0,13.0,15.0,0.518,0.0,12.908,0.0,0.0,13.426
111.0,1.0,33.6510526852856,88.18876814388852,1.5,98.59970676206089,14.6,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,13.0,0.49,0.0,0.0,0.0,0.0,0.49
111.0,2.0,-99.27907369630907,102.17089461728436,1.5,145.28412226011966,12.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,14.0,10.0,0.546,0.0,0.0,0.0,18.578,19.124
111.0,3.0,-19.18229418864894,94.5622372358822,1.5,100.60927949943355,14.4,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,12.0,0.588,0.0,0.0,0.0,23.268,23.856
111.0,4.0,80.77874175693685,147.28645539912304,1.5,170.38413970752018,8.6,1.0,1.0,1.0,1.0,1.0,1.0,15.0,10.0,6.0,11.0,2.198,0.0,0.0,0.0,0.0,2.198
111.0,5.0,-61.402408679137146,23.18214888230381,1.5,71.55360101630858,14.4,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,12.0,15.0,9.1,0.0,0.0,11.494,0.0,20.594
111.0,6.0,-105.25111285815306,94.13007511094632,1.5,144.05040020170742,10.2,1.0,1.0,1.0,1.0,1.0,7.0,11.0,15.0,8.0,10.0,10.332,0.0,0.0,0.0,19.572,29.904
111.0,7.0,-143.25650263675146,-23.604636780234365,1.5,147.95896196324293,10.2,1.0,1.0,1.0,1.0,1.0,15.0,7.0,4.0,13.0,12.0,0.56,0.0,0.0,0.0,0.0,0.56
111.0,8.0,-23.932652320632684,-141.76561205605387,1.5,146.56913252362466,9.4,1.0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,6.0,15.0,0.434,4.466,14.518,11.536,0.0,30.954
111.0,9.0,-78.39535762606619,-13.759007052459026,1.5,84.5422519950139,14.6,1.0,1.0,1.0,1.0,1.0,13.0,15.0,15.0,15.0,15.0,0.504,0.0,0.0,0.0,0.0,0.504
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,9.6,1.0,1.0,1.0,1.0,1.0,8.0,10.0,6.0,10.0,14.0,4.732,8.806,0.0,0.0,0.0,13.538
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,7.8,1.0,1.0,1.0,1.0,1.0,10.0,7.0,6.0,4.0,12.0,3.332,0.0,0.0,0.0,0.0,3.332
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,10.0,1.0,1.0,1.0,1.0,1.0,5.0,12.0,15.0,14.0,4.0,3.92,0.0,0.0,12.614,0.0,16.534
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,12.8,1.0,1.0,1.0,1.0,1.0,11.0,14.0,15.0,9.0,15.0,0.63,3.192,0.0,2.184,0.0,6.006
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,11.2,1.0,1.0,1.0,1.0,1.0,15.0,11.0,10.0,8.0,12.0,0.546,0.0,0.0,0.0,0.0,0.546
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,10.6,1.0,1.0,1.0,1.0,1.0,15.0,9.0,7.0,10.0,12.0,0.518,11.69,8.736,0.0,0.0,20.944
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,11.2,1.0,1.0,1.0,1.0,1.0,14.0,12.0,15.0,11.0,4.0,10.374,0.0,0.0,0.0,0.0,10.374
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.644,0.0,0.0,0.0,0.0,0.644
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,13.2,1.0,1.0,1.0,1.0,1.0,15.0,15.0,12.0,13.0,11.0,0.546,0.0,5.712,0.0,0.0,6.258
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,12.4,1.0,1.0,1.0,1.0,1.0,15.0,6.0,15.0,15.0,11.0,3.654,12.894,0.0,8.96,0.0,25.508
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,12.2,1.0,1.0,1.0,1.0,1.0,14.0,12.0,7.0,13.0,15.0,3.598,0.0,17.57,0.0,0.0,21.168
111.0,1.0,33.6510526852856,88.18876814388852,1.5,98.59970676206089,14.4,1.0,1.0,1.0,1.0,1.0,15.0,14.0,15.0,15.0,13.0,0.616,0.0,0.0,0.0,0.0,0.616
111.0,2.0,-99.27907369630907,102.17089461728436,1.5,145.28412226011966,12.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,13.0,11.0,0.476,0.0,0.0,0.0,31.962,32.438
111.0,3.0,-19.18229418864894,94.5622372358822,1.5,100.60927949943355,14.6,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,13.0,0.588,0.0,0.0,0.0,23.954,24.542
111.0,4.0,80.77874175693685,147.28645539912304,1.5,170.38413970752018,8.6,1.0,1.0,1.0,1.0,1.0,2.0,15.0,10.0,5.0,11.0,1.484,0.0,0.0,0.0,0.0,1.484
111.0,5.0,-61.402408679137146,23.18214888230381,1.5,71.55360101630858,14.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,15.0,12.0,15.0,6.384,0.0,0.0,8.316,0.0,14.7
111.0,6.0,-105.25111285815306,94.13007511094632,1.5,144.05040020170742,9.6,1.0,1.0,1.0,1.0,1.0,7.0,11.0,15.0,8.0,7.0,6.258,0.0,0.0,0.0,3.346,9.604
111.0,7.0,-143.25650263675146,-23.604636780234365,1.5,147.95896196324293,10.0,1.0,1.0,1.0,1.0,1.0,15.0,7.0,4.0,13.0,11.0,0.518,0.0,0.0,0.0,0.0,0.518
111.0,8.0,-23.932652320632684,-141.76561205605387,1.5,146.56913252362466,9.4,1.0,1.0,1.0,1.0,1.0,8.0,9.0,8.0,7.0,15.0,2.716,8.652,9.884,14.28,0.0,35.532
111.0,9.0,-78.39535762606619,-13.759007052459026,1.5,84.5422519950139,14.4,1.0,1.0,1.0,1.0,1.0,12.0,15.0,15.0,15.0,15.0,3.5,0.0,0.0,0.0,0.0,3.5
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,9.4,1.0,1.0,1.0,1.0,1.0,8.0,11.0,5.0,10.0,13.0,6.986,8.624,0.0,0.0,0.0,15.61
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,7.8,1.0,1.0,1.0,1.0,1.0,9.0,8.0,6.0,4.0,12.0,6.986,0.0,0.0,0.0,0.0,6.986
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,10.2,1.0,1.0,1.0,1.0,1.0,5.0,12.0,15.0,15.0,4.0,0.196,0.0,0.0,20.734,0.0,20.93
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,12.4,1.0,1.0,1.0,1.0,1.0,11.0,13.0,15.0,8.0,15.0,3.612,9.618,0.0,2.058,0.0,15.288
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,11.2,1.0,1.0,1.0,1.0,1.0,15.0,11.0,11.0,7.0,12.0,0.504,0.0,0.0,0.0,0.0,0.504
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,10.8,1.0,1.0,1.0,1.0,1.0,15.0,10.0,8.0,10.0,11.0,0.518,14.63,10.836,0.0,0.0,25.984
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,11.0,1.0,1.0,1.0,1.0,1.0,15.0,12.0,15.0,10.0,3.0,12.768,0.0,0.0,0.0,0.0,12.768
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.56,0.0,0.0,0.0,0.0,0.56
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,12.8,1.0,1.0,1.0,1.0,1.0,15.0,15.0,12.0,12.0,10.0,0.504,0.0,13.86,0.0,0.0,14.364
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,12.8,1.0,1.0,1.0,1.0,1.0,15.0,8.0,15.0,15.0,11.0,2.982,11.83,0.0,9.324,0.0,24.136
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,12.2,1.0,1.0,1.0,1.0,1.0,13.0,11.0,9.0,13.0,15.0,3.71,0.0,12.208,0.0,0.0,15.918
111.0,1.0,33.6510526852856,88.18876814388852,1.5,98.59970676206089,14.2,1.0,1.0,1.0,1.0,1.0,15.0,14.0,15.0,15.0,12.0,3.766,0.0,0.0,0.0,0.0,3.766
111.0,2.0,-99.27907369630907,102.17089461728436,1.5,145.28412226011966,11.8,1.0,1.0,1.0,1.0,1.0,11.0,12.0,12.0,13.0,11.0,0.546,0.0,0.0,0.0,24.99,25.536
111.0,3.0,-19.18229418864894,94.5622372358822,1.5,100.60927949943355,14.4,1.0,1.0,1.0,1.0,1.0,14.0,15.0,15.0,15.0,13.0,0.532,0.0,0.0,0.0,29.484,30.016
111.0,4.0,80.77874175693685,147.28645539912304,1.5,170.38413970752018,8.4,1.0,1.0,1.0,1.0,1.0,2.0,15.0,10.0,5.0,10.0,0.224,0.0,0.0,0.0,0.0,0.224
111.0,5.0,-61.402408679137146,23.18214888230381,1.5,71.55360101630858,13.8,1.0,1.0,1.0,1.0,1.0,15.0,13.0,15.0,11.0,15.0,4.312,0.0,0.0,3.318,0.0,7.63
111.0,6.0,-105.25111285815306,94.13007511094632,1.5,144.05040020170742,9.6,1.0,1.0,1.0,1.0,1.0,8.0,10.0,15.0,8.0,7.0,4.872,0.0,0.0,0.0,1.596,6.468
111.0,7.0,-143.25650263675146,-23.604636780234365,1.5,147.95896196324293,10.0,1.0,1.0,1.0,1.0,1.0,15.0,7.0,4.0,13.0,11.0,0.63,0.0,0.0,0.0,0.0,0.63
111.0,8.0,-23.932652320632684,-141.76561205605387,1.5,146.56913252362466,8.8,1.0,1.0,1.0,1.0,1.0,7.0,9.0,7.0,6.0,15.0,9.128,3.906,8.33,4.9,0.0,26.264
111.0,9.0,-78.39535762606619,-13.759007052459026,1.5,84.5422519950139,14.2,1.0,1.0,1.0,1.0,1.0,11.0,15.0,15.0,15.0,15.0,3.906,0.0,0.0,0.0,0.0,3.906
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,9.2,1.0,1.0,1.0,1.0,1.0,9.0,10.0,5.0,9.0,13.0,2.408,13.916,0.0,0.0,0.0,16.324
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,7.2,1.0,1.0,1.0,1.0,1.0,8.0,8.0,5.0,3.0,12.0,4.564,0.0,0.0,0.0,0.0,4.564
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,10.2,1.0,1.0,1.0,1.0,1.0,6.0,11.0,15.0,15.0,4.0,0.238,0.0,0.0,20.244,0.0,20.482
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,12.8,1.0,1.0,1.0,1.0,1.0,12.0,15.0,15.0,7.0,15.0,6.678,12.068,0.0,4.06,0.0,22.806
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,11.2,1.0,1.0,1.0,1.0,1.0,15.0,11.0,11.0,7.0,12.0,0.644,0.0,0.0,0.0,0.0,0.644
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,10.8,1.0,1.0,1.0,1.0,1.0,15.0,10.0,9.0,9.0,11.0,0.49,19.432,12.39,0.0,0.0,32.312
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,10.8,1.0,1.0,1.0,1.0,1.0,15.0,11.0,15.0,10.0,3.0,12.348,0.0,0.0,0.0,0.0,12.348
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.63,0.0,0.0,0.0,0.0,0.63
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,12.4,1.0,1.0,1.0,1.0,1.0,15.0,15.0,10.0,12.0,10.0,0.7,0.0,2.632,0.0,0.0,3.332
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,12.6,1.0,1.0,1.0,1.0,1.0,15.0,7.0,15.0,15.0,11.0,3.696,5.936,0.0,17.976,0.0,27.608
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,11.4,1.0,1.0,1.0,1.0,1.0,12.0,11.0,8.0,12.0,14.0,6.762,0.0,17.472,0.0,0.0,24.234
111.0,1.0,33.6510526852856,88.18876814388852,1.5,98.59970676206089,14.0,1.0,1.0,1.0,1.0,1.0,15.0,13.0,15.0,15.0,12.0,0.63,0.0,0.0,0.0,0.0,0.63
111.0,2.0,-99.27907369630907,102.17089461728436,1.5,145.28412226011966,10.4,1.0,1.0,1.0,1.0,1.0,10.0,12.0,11.0,12.0,7.0,3.22,0.0,0.0,0.0,11.508,14.728
111.0,3.0,-19.18229418864894,94.5622372358822,1.5,100.60927949943355,13.6,1.0,1.0,1.0,1.0,1.0,13.0,15.0,15.0,15.0,10.0,3.556,0.0,0.0,0.0,28.812,32.368
111.0,4.0,80.77874175693685,147.28645539912304,1.5,170.38413970752018,8.2,1.0,1.0,1.0,1.0,1.0,3.0,15.0,9.0,4.0,10.0,0.168,0.0,0.0,0.0,0.0,0.168
111.0,5.0,-61.402408679137146,23.18214888230381,1.5,71.55360101630858,13.4,1.0,1.0,1.0,1.0,1.0,15.0,13.0,15.0,9.0,15.0,3.402,0.0,0.0,1.918,0.0,5.32
111.0,6.0,-105.25111285815306,94.13007511094632,1.5,144.05040020170742,9.6,1.0,1.0,1.0,1.0,1.0,8.0,10.0,15.0,7.0,8.0,0.42,0.0,0.0,0.0,1.47,1.89
111.0,7.0,-143.25650263675146,-23.604636780234365,1.5,147.95896196324293,9.2,1.0,1.0,1.0,1.0,1.0,15.0,6.0,3.0,12.0,10.0,0.532,0.0,0.0,0.0,0.0,0.532
111.0,8.0,-23.932652320632684,-141.76561205605387,1.5,146.56913252362466,7.4,1.0,1.0,1.0,1.0,1.0,7.0,8.0,4.0,3.0,15.0,8.988,1.876,2.912,2.94,0.0,16.716
111.0,9.0,-78.39535762606619,-13.759007052459026,1.5,84.5422519950139,14.2,1.0,1.0,1.0,1.0,1.0,11.0,15.0,15.0,15.0,15.0,3.752,0.0,0.0,0.0,0.0,3.752
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,8.6,1.0,1.0,1.0,1.0,1.0,10.0,8.0,5.0,8.0,12.0,6.244,10.612,0.0,0.0,0.0,16.856
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,6.8,1.0,1.0,1.0,1.0,1.0,7.0,8.0,4.0,3.0,12.0,9.072,0.0,0.0,0.0,0.0,9.072
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,10.4,1.0,1.0,1.0,1.0,1.0,6.0,11.0,15.0,15.0,5.0,0.196,0.0,0.0,13.146,0.0,13.342
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,12.6,1.0,1.0,1.0,1.0,1.0,12.0,15.0,15.0,6.0,15.0,9.45,11.942,0.0,0.0,0.0,21.392
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,10.8,1.0,1.0,1.0,1.0,1.0,15.0,10.0,11.0,7.0,11.0,0.602,0.0,0.0,0.0,0.0,0.602
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,10.0,1.0,1.0,1.0,1.0,1.0,14.0,8.0,9.0,8.0,11.0,0.532,15.946,16.03,0.0,0.0,32.508
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,10.4,1.0,1.0,1.0,1.0,1.0,15.0,11.0,15.0,9.0,2.0,1.078,0.0,0.0,0.0,0.0,1.078
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.546,0.0,0.0,0.0,0.0,0.546
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,12.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,9.0,11.0,10.0,3.738,0.0,1.806,0.0,0.0,5.544
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,11.8,1.0,1.0,1.0,1.0,1.0,15.0,5.0,14.0,15.0,10.0,0.63,1.176,0.0,33.656,0.0,35.462
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,10.6,1.0,1.0,1.0,1.0,1.0,13.0,10.0,4.0,12.0,14.0,9.968,0.0,6.188,0.0,0.0,16.156
111.0,1.0,33.6510526852856,88.18876814388852,1.5,98.59970676206089,13.6,1.0,1.0,1.0,1.0,1.0,15.0,12.0,15.0,15.0,11.0,3.248,0.0,0.0,0.0,0.0,3.248
111.0,2.0,-99.27907369630907,102.17089461728436,1.5,145.28412226011966,10.8,1.0,1.0,1.0,1.0,1.0,11.0,13.0,10.0,12.0,8.0,3.528,0.0,0.0,0.0,8.092,11.62
111.0,3.0,-19.18229418864894,94.5622372358822,1.5,100.60927949943355,13.4,1.0,1.0,1.0,1.0,1.0,13.0,15.0,14.0,15.0,10.0,3.766,0.0,0.0,0.0,31.822,35.588
111.0,4.0,80.77874175693685,147.28645539912304,1.5,170.38413970752018,7.6,1.0,1.0,1.0,1.0,1.0,3.0,14.0,8.0,4.0,9.0,0.182,0.0,0.0,0.0,0.0,0.182
111.0,5.0,-61.402408679137146,23.18214888230381,1.5,71.55360101630858,13.0,1.0,1.0,1.0,1.0,1.0,15.0,12.0,15.0,8.0,15.0,6.734,0.0,0.0,4.942,0.0,11.676
111.0,6.0,-105.25111285815306,94.13007511094632,1.5,144.05040020170742,9.2,1.0,1.0,1.0,1.0,1.0,8.0,9.0,15.0,6.0,8.0,0.434,0.0,0.0,0.0,0.0,0.434
111.0,7.0,-143.25650263675146,-23.604636780234365,1.5,147.95896196324293,9.0,1.0,1.0,1.0,1.0,1.0,15.0,5.0,3.0,12.0,10.0,3.612,0.0,0.0,0.0,0.0,3.612
111.0,8.0,-23.932652320632684,-141.76561205605387,1.5,146.56913252362466,8.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,6.0,4.0,15.0,4.718,0.0,0.574,2.254,0.0,7.546
111.0,9.0,-78.39535762606619,-13.759007052459026,1.5,84.5422519950139,14.2,1.0,1.0,1.0,1.0,1.0,11.0,15.0,15.0,15.0,15.0,6.678,0.0,0.0,0.0,0.0,6.678
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,8.4,1.0,1.0,1.0,1.0,1.0,10.0,7.0,5.0,8.0,12.0,3.22,9.254,0.0,0.0,0.0,12.474
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,7.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,4.0,2.0,12.0,4.676,0.0,0.0,0.0,0.0,4.676
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,9.8,1.0,1.0,1.0,1.0,1.0,7.0,10.0,15.0,12.0,5.0,0.364,0.0,0.0,10.178,0.0,10.542
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,12.4,1.0,1.0,1.0,1.0,1.0,12.0,15.0,15.0,5.0,15.0,6.594,19.992,0.0,0.0,0.0,26.586
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,10.2,1.0,1.0,1.0,1.0,1.0,15.0,9.0,11.0,6.0,10.0,3.766,0.0,0.0,0.0,0.0,3.766
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,9.2,1.0,1.0,1.0,1.0,1.0,14.0,7.0,6.0,8.0,11.0,0.518,10.738,8.792,0.0,0.0,20.048
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,10.0,1.0,1.0,1.0,1.0,1.0,15.0,10.0,14.0,8.0,3.0,3.472,0.0,0.0,0.0,0.0,3.472
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,3.724,0.0,0.0,0.0,0.0,3.724
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,11.2,1.0,1.0,1.0,1.0,1.0,15.0,15.0,7.0,11.0,8.0,6.202,0.0,0.0,0.0,0.0,6.202
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,11.2,1.0,1.0,1.0,1.0,1.0,15.0,4.0,13.0,15.0,9.0,3.64,0.742,0.0,26.726,0.0,31.108
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,10.8,1.0,1.0,1.0,1.0,1.0,14.0,10.0,6.0,11.0,13.0,0.49,0.0,4.41,0.0,0.0,4.9
111.0,1.0,33.6510526852856,88.18876814388852,1.5,98.59970676206089,13.6,1.0,1.0,1.0,1.0,1.0,15.0,12.0,15.0,15.0,11.0,3.43,0.0,0.0,0.0,0.0,3.43
111.0,2.0,-99.27907369630907,102.17089461728436,1.5,145.28412226011966,10.6,1.0,1.0,1.0,1.0,1.0,11.0,13.0,10.0,11.0,8.0,4.382,0.0,0.0,0.0,2.632,7.014
111.0,3.0,-19.18229418864894,94.5622372358822,1.5,100.60927949943355,14.0,1.0,1.0,1.0,1.0,1.0,13.0,15.0,14.0,15.0,13.0,6.384,0.0,0.0,0.0,50.708,57.092
111.0,4.0,80.77874175693685,147.28645539912304,1.5,170.38413970752018,7.2,1.0,1.0,1.0,1.0,1.0,3.0,13.0,8.0,4.0,8.0,0.238,0.0,0.0,0.0,0.0,0.238
111.0,5.0,-61.402408679137146,23.18214888230381,1.5,71.55360101630858,13.0,1.0,1.0,1.0,1.0,1.0,15.0,13.0,15.0,8.0,14.0,6.468,0.0,0.0,5.95,0.0,12.418
111.0,6.0,-105.25111285815306,94.13007511094632,1.5,144.05040020170742,9.4,1.0,1.0,1.0,1.0,1.0,8.0,10.0,15.0,6.0,8.0,0.392,0.0,0.0,0.0,0.0,0.392
111.0,7.0,-143.25650263675146,-23.604636780234365,1.5,147.95896196324293,8.4,1.0,1.0,1.0,1.0,1.0,15.0,5.0,2.0,11.0,9.0,6.342,0.0,0.0,0.0,0.0,6.342
111.0,8.0,-23.932652320632684,-141.76561205605387,1.5,146.56913252362466,7.8,1.0,1.0,1.0,1.0,1.0,8.0,6.0,6.0,4.0,15.0,0.364,0.0,0.0,1.148,0.0,1.512
111.0,9.0,-78.39535762606619,-13.759007052459026,1.5,84.5422519950139,14.4,1.0,1.0,1.0,1.0,1.0,12.0,15.0,15.0,15.0,15.0,6.258,0.0,0.0,0.0,0.0,6.258
111.0,10.0,-48.70314243336229,-118.40217440547207,1.5,131.16143101852845,8.4,1.0,1.0,1.0,1.0,1.0,9.0,8.0,5.0,8.0,12.0,2.17,2.772,0.0,0.0,0.0,4.942
111.0,11.0,147.21373938926362,95.16601846649738,1.5,177.59703301501335,7.4,1.0,1.0,1.0,1.0,1.0,9.0,9.0,4.0,3.0,12.0,4.55,0.0,0.0,0.0,0.0,4.55
111.0,12.0,-78.68206382999317,59.31832037868979,1.5,102.57572959085401,9.8,1.0,1.0,1.0,1.0,1.0,7.0,10.0,15.0,12.0,5.0,0.392,0.0,0.0,9.324,0.0,9.716
111.0,13.0,-125.64220216463653,19.585620401917947,1.5,130.3142720169492,11.8,1.0,1.0,1.0,1.0,1.0,12.0,13.0,15.0,5.0,14.0,3.626,31.682,0.0,0.0,0.0,35.308
111.0,14.0,50.880071473988956,-67.7318113654464,1.5,89.3791359548896,10.0,1.0,1.0,1.0,1.0,1.0,15.0,9.0,11.0,5.0,10.0,6.524,0.0,0.0,0.0,0.0,6.524
111.0,15.0,36.372875820209096,149.54212310689482,1.5,156.51863364708382,9.6,1.0,1.0,1.0,1.0,1.0,14.0,7.0,6.0,9.0,12.0,0.56,8.274,7.42,0.0,0.0,16.254
111.0,16.0,-67.72394093804446,-108.5873840832192,1.5,131.11064853098816,9.8,1.0,1.0,1.0,1.0,1.0,15.0,10.0,13.0,8.0,3.0,8.498,0.0,0.0,0.0,0.0,8.498
111.0,17.0,-10.133577031508079,34.62470624043671,1.5,45.976185854092385,15.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.462,0.0,0.0,0.0,0.0,0.462
111.0,18.0,-114.48967466301492,-4.489109748470243,1.5,118.06899555250233,11.4,1.0,1.0,1.0,1.0,1.0,15.0,15.0,8.0,11.0,8.0,2.87,0.0,0.0,0.0,0.0,2.87
111.0,19.0,-127.81273075703874,-28.49188923200796,1.5,134.01541663398388,11.2,1.0,1.0,1.0,1.0,1.0,15.0,4.0,13.0,15.0,9.0,3.654,0.0,0.0,23.156,0.0,26.81
111.0,20.0,120.23225374820511,68.35472895045702,1.5,141.2105301004965,10.4,1.0,1.0,1.0,1.0,1.0,14.0,10.0,5.0,11.0,12.0,0.532,0.0,2.632,0.0,0.0,3.164
