Seed,UE,X,Y,Z,Distance,AvgCQI,CC1,CC2,CC3,CC4,CC5,CQI_CC1,CQI_CC2,CQI_CC3,CQI_CC4,CQI_CC5,Thr_CC1_Mbps,Thr_CC2_Mbps,Thr_CC3_Mbps,Thr_CC4_Mbps,Thr_CC5_Mbps,TotalThr_Mbps
101,17,-124.931569900997,109.529944895498,1.5,168.573295591973,7.2,1,1,0,0,1,7,5,8,9,7,1.932,1.722,0,0,1.792,5.446
101,18,31.0645266873656,99.0833136596391,1.5,107.678957387618,11.8,1,1,0,0,1,15,11,11,8,14,0.49,0,0,0,0,0.49
101,19,68.6978271862853,11.4484347742672,1.5,75.250967561204,11.8,1,1,0,0,1,15,12,11,11,10,2.842,0,0,0,5.348,8.19
101,20,-67.1283514508212,126.740811770167,1.5,146.224823257427,10.2,1,1,0,0,1,12,10,7,8,14,3.052,5.11,0,0,0,8.162
101,1,4.91958831073385,55.5918986340535,1.5,62.6650743467682,15,1,0,1,0,1,15,15,15,15,15,2.982,0,2.604,0,0,5.586
101,2,21.2002760604419,5.36024225911421,1.5,35.9226099012216,15,1,0,1,0,1,15,15,15,15,15,0.574,0,7.742,0,0,8.316
101,3,-141.457732056571,-135.45463877208,1.5,197.915383746346,3.8,1,0,1,0,1,4,1,4,7,3,0.182,0,1.82,0,0,2.002
101,4,-98.5435031324691,-108.639228731368,1.5,149.41738195058,8,1,0,1,0,1,3,8,9,11,9,3.514,0,1.876,0,0,5.39
101,5,55.5830945091938,-93.9097721586237,1.5,112.786416301355,10.6,1,0,1,0,1,14,12,7,6,14,3.178,0,1.736,0,0.574,5.488
101,6,100.169058790823,148.295370346229,1.5,181.211498545662,9.2,1,0,1,0,1,11,5,11,11,8,3.066,0,2.856,0,0,5.922
101,7,-57.9101340983287,6.19961900549008,1.5,64.8403339527153,15,1,0,1,0,1,15,15,15,15,15,8.19,0,2.702,0,24.36,35.252
101,8,118.083923905019,23.6368606426251,1.5,123.752835385074,12.8,1,0,1,0,1,12,14,14,15,9,3.122,0,2.562,0,3.458,9.142
101,9,66.4631585304914,70.4457174808146,1.5,100.956428984171,12.6,1,0,1,0,1,11,15,15,9,13,3.22,0,2.548,0,0,5.768
101,10,-93.018313738561,12.5885316688781,1.5,98.0975423766758,11.4,1,0,1,0,1,13,11,7,14,12,8.4,0,0,0,0,8.4
101,11,16.2682773374361,123.946067302731,1.5,128.216747920624,9.8,1,0,1,0,1,9,5,15,8,12,0.322,0,0,0,18.578,18.9
101,12,-44.3604137920158,92.3760452963751,1.5,106.364609040775,9.8,1,0,1,0,1,12,9,11,4,13,0.476,0,5.264,0,0,5.74
101,13,-95.4322792019764,-29.1006507918638,1.5,103.761350175265,12.4,1,0,1,0,1,15,11,12,9,15,3.122,0,5.544,0,4.76,13.426
101,14,85.6805285593076,-42.8326971537636,1.5,99.9401967161781,13.4,1,0,1,0,1,15,15,14,13,10,0.504,0,0,0,0,0.504
101,15,139.644966723591,135.863014413262,1.5,196.905371731426,6.6,1,0,1,0,1,6,5,11,0,11,1.078,0,8.106,0,0,9.184
101,16,-80.2939014555718,-46.910526632232,1.5,97.2623160318035,12,1,0,1,0,1,15,15,7,11,12,1.036,0,0,0,0,1.036
101,17,-124.931569900997,109.529944895498,1.5,168.573295591973,8.2,1,0,1,0,1,8,6,9,10,8,5.978,0,1.806,0,1.778,9.562
101,18,31.0645266873656,99.0833136596391,1.5,107.678957387618,12.6,1,0,1,0,1,15,11,12,10,15,0.49,0,0.56,0,0,1.05
101,19,68.6978271862853,11.4484347742672,1.5,75.250967561204,12.6,1,0,1,0,1,15,12,12,12,12,3.234,0,2.688,0,0,5.922
101,20,-67.1283514508212,126.740811770167,1.5,146.224823257427,11.4,1,0,1,0,1,13,12,8,9,15,0.518,0,0,0,0,0.518
101,1,4.91958831073385,55.5918986340535,1.5,62.6650743467682,15,1,0,1,0,1,15,15,15,15,15,3.346,0,10.402,0,0,13.748
101,2,21.2002760604419,5.36024225911421,1.5,35.9226099012216,15,1,0,1,0,1,15,15,15,15,15,0.476,0,2.548,0,0,3.024
101,3,-141.457732056571,-135.45463877208,1.5,197.915383746346,4.6,1,0,1,0,1,5,2,5,8,3,0.154,0,4.018,0,0,4.172
101,4,-98.5435031324691,-108.639228731368,1.5,149.41738195058,9.2,1,0,1,0,1,4,10,10,12,10,0.21,0,5.124,0,0,5.334
101,5,55.5830945091938,-93.9097721586237,1.5,112.786416301355,11.6,1,0,1,0,1,15,13,8,7,15,3.304,0,3.556,0,0,6.86
101,6,100.169058790823,148.295370346229,1.5,181.211498545662,10.4,1,0,1,0,1,12,6,13,12,9,0.532,0,2.338,0,0,2.87
101,7,-57.9101340983287,6.19961900549008,1.5,64.8403339527153,15,1,0,1,0,1,15,15,15,15,15,5.866,0,0,0,11.55,17.416
101,8,118.083923905019,23.6368606426251,1.5,123.752835385074,13.6,1,0,1,0,1,13,15,15,15,10,3.192,0,0,0,2.674,5.866
101,9,66.4631585304914,70.4457174808146,1.5,100.956428984171,13.2,1,0,1,0,1,12,15,15,10,14,10.542,0,2.52,0,0,13.062
101,10,-93.018313738561,12.5885316688781,1.5,98.0975423766758,12.6,1,0,1,0,1,15,12,8,15,13,6.146,0,0,0,0,6.146
101,11,16.2682773374361,123.946067302731,1.5,128.216747920624,10.6,1,0,1,0,1,10,5,15,9,14,0.574,0,0,0,41.132,41.706
101,12,-44.3604137920158,92.3760452963751,1.5,106.364609040775,10.8,1,0,1,0,1,13,10,12,5,14,0.476,0,8.512,0,0,8.988
